#scalar perturbations for mode k = 1.088182900000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm             21:delta_idm             22:theta_idm          
       9.967681632172e+03       5.078318536568e-01      -2.479100264219e+00      -7.264032966434e-05       1.616019518145e-02      -5.634134299744e-05      -1.871187268507e-04      -1.986138051967e-04      -1.324978254592e+01       2.277452184351e-03       5.612204613919e-01       5.612227496128e-01      -2.458205861506e+00      -5.177976369409e-05       2.609427893810e-02      -2.458205861506e+00      -5.177976369410e-05       2.609427893809e-02      -1.325153921132e+01       2.277679801795e-03      -1.325153723183e+01       2.277679797262e-03 
       1.011066192725e+04       5.238721052981e-01      -2.473465007306e+00      -8.441751845071e-05       1.157235693821e-02      -2.524990563106e-05      -1.690630889128e-04      -1.890457660444e-04      -1.358412092638e+01       2.301083162755e-03       5.588847630162e-01       5.588864786833e-01      -2.456407209269e+00      -6.506856585190e-05       2.213864443384e-02      -2.456407209269e+00      -6.506856585191e-05       2.213864443384e-02      -1.358590975338e+01       2.301305431582e-03      -1.358590777325e+01       2.301305427188e-03 
       1.025364222232e+04       5.403453793769e-01      -2.466291384477e+00      -9.552562459915e-05       6.334145290909e-03       1.662044719295e-06      -1.505311999411e-04      -1.789331251711e-04      -1.392226443827e+01       2.323897963023e-03       5.563877189876e-01       5.563888529371e-01      -2.452760190473e+00      -7.791047883111e-05       1.736506306118e-02      -2.452760190473e+00      -7.791047883112e-05       1.736506306118e-02      -1.392408466718e+01       2.324114954040e-03      -1.392408268644e+01       2.324114949779e-03 
       1.039662251740e+04       5.572751612964e-01      -2.457753729603e+00      -1.058283401400e-04       5.442340321802e-04       2.436053856713e-05      -1.317928619852e-04      -1.683546661704e-04      -1.426411743824e+01       2.345840448109e-03       5.537209691996e-01       5.537215278806e-01      -2.447400730707e+00      -9.012733801377e-05       1.186753495693e-02      -2.447400730707e+00      -9.012733801378e-05       1.186753495692e-02      -1.426596831948e+01       2.346052231654e-03      -1.426596633813e+01       2.346052227523e-03 
       1.053960281247e+04       5.746871266271e-01      -2.448050795076e+00      -1.152161919586e-04      -5.690620362923e-03       4.288316494853e-05      -1.131093990094e-04      -1.573925787239e-04      -1.460957676537e+01       2.366851616399e-03       5.508759183180e-01       5.508759215553e-01      -2.440497361406e+00      -1.015657895880e-04       5.751454313864e-03      -2.440497361406e+00      -1.015657895880e-04       5.751454313862e-03      -1.461145755935e+01       2.367058261981e-03      -1.461145557742e+01       2.367058257975e-03 
       1.068258310754e+04       5.926093609658e-01      -2.437400395347e+00      -1.236086405493e-04      -1.225816874777e-02       5.733227723014e-05      -9.472978493990e-05      -1.461322507451e-04      -1.495853130573e+01       2.386869523194e-03       5.478437423106e-01       5.478432210678e-01      -2.432246160968e+00      -1.121003149860e-04      -8.690070216552e-04      -2.432246160968e+00      -1.121003149860e-04      -8.690070216569e-04      -1.496044128273e+01       2.387071099209e-03      -1.496043930023e+01       2.387071095325e-03 
       1.082556340262e+04       6.110726065214e-01      -2.426033712185e+00      -1.309554986353e-04      -1.904333452729e-02       6.786777828197e-05      -7.688716635809e-05      -1.346618836711e-04      -1.531086154208e+01       2.405829204743e-03       5.446153965583e-01       5.446143907449e-01      -2.422865181194e+00      -1.216355716850e-04      -7.873656480587e-03      -2.422865181194e+00      -1.216355716850e-04      -7.873656480589e-03      -1.531279998206e+01       2.406025778257e-03      -1.531279799902e+01       2.406025774490e-03 
       1.097139587886e+04       6.304964028572e-01      -2.413949906078e+00      -1.373521594468e-04      -2.606855211551e-02       7.479985904645e-05      -5.946388238303e-05      -1.228401618350e-04      -1.567356428047e+01       2.424006406844e-03       5.411109741426e-01       5.411095222806e-01      -2.412376034352e+00      -1.302659359205e-04      -1.528585327693e-02      -2.412376034352e+00      -1.302659359205e-04      -1.528585327693e-02      -1.567553101932e+01       2.424197945601e-03      -1.567552903574e+01       2.424197941950e-03 
       1.111722835509e+04       6.505572689310e-01      -2.401623951813e+00      -1.426543511534e-04      -3.308074526465e-02       7.814718962621e-05      -4.302639441280e-05      -1.109917311354e-04      -1.603949888553e+01       2.440936327602e-03       5.373828155097e-01       5.373809713329e-01      -2.401213918345e+00      -1.377583685931e-04      -2.283813606251e-02      -2.401213918345e+00      -1.377583685931e-04      -2.283813606251e-02      -1.604149319388e+01       2.441122898093e-03      -1.604149120978e+01       2.441122894554e-03 
       1.126306083133e+04       6.712983237187e-01      -2.389305643495e+00      -1.469080026034e-04      -3.996586559116e-02       7.821507184670e-05      -2.775347608889e-05      -9.921506213623e-05      -1.640850842937e+01       2.456539864853e-03       5.334206873524e-01       5.334185077026e-01      -2.389641293077e+00      -1.441159707618e-04      -3.040201269541e-02      -2.389641293077e+00      -1.441159707618e-04      -3.040201269542e-02      -1.641052958743e+01       2.456721531750e-03      -1.641052760282e+01       2.456721528320e-03 
       1.140889330757e+04       6.927670347305e-01      -2.377233498389e+00      -1.501904283715e-04      -4.661800493740e-02       7.533763685420e-05      -1.379657674167e-05      -8.760839007931e-05      -1.678042474267e+01       2.470734351391e-03       5.292141733499e-01       5.292117163526e-01      -2.377917348572e+00      -1.493766473969e-04      -3.785471440212e-02      -2.377917348572e+00      -1.493766473969e-04      -3.785471440212e-02      -1.678247203994e+01       2.470911177470e-03      -1.678247005483e+01       2.470911174147e-03 
       1.155472578380e+04       7.150157244857e-01      -2.365628781412e+00      -1.526081183726e-04      -5.294179683662e-02       6.986961164389e-05      -1.278602884652e-06      -7.626859232603e-05      -1.715506783293e+01       2.483433496606e-03       5.247526935397e-01       5.247500169796e-01      -2.366291293168e+00      -1.536116143146e-04      -4.508198915532e-02      -2.366291293168e+00      -1.536116143146e-04      -4.508198915532e-02      -1.715714056792e+01       2.483605542698e-03      -1.715713858233e+01       2.483605539478e-03 
       1.161335356061e+04       7.241928232468e-01      -2.361140809910e+00      -1.533655826512e-04      -5.537244771037e-02       6.702389840011e-05       3.326273383908e-06      -7.180636483626e-05      -1.730640785123e+01       2.488097225767e-03       5.228848141044e-01       5.228820652064e-01      -2.361698163876e+00      -1.550472433451e-04      -4.790028407973e-02      -2.361698163876e+00      -1.550472433451e-04      -4.790028407973e-02      -1.730849061702e+01       2.488267366899e-03      -1.730848863125e+01       2.488267363720e-03 
       1.167198133741e+04       7.335092698837e-01      -2.356772475920e+00      -1.540142165872e-04      -5.773176903761e-02       6.384302494342e-05       7.678372487686e-06      -6.740853064729e-05      -1.745814453948e+01       2.492498769546e-03       5.209732918245e-01       5.209704794865e-01      -2.357172930853e+00      -1.563412832519e-04      -5.065919666595e-02      -2.357172930853e+00      -1.563412832519e-04      -5.065919666596e-02      -1.746023722465e+01       2.492667015098e-03      -1.746023523869e+01       2.492667011959e-03 
       1.173060911422e+04       7.429692517176e-01      -2.352534716303e+00      -1.545642943863e-04      -6.001541310459e-02       6.035127679211e-05       1.177370014069e-05      -6.308094918142e-05      -1.761026446081e+01       2.496632011366e-03       5.190174223892e-01       5.190145553096e-01      -2.352729152489e+00      -1.575023969453e-04      -5.335296572844e-02      -2.352729152489e+00      -1.575023969453e-04      -5.335296572844e-02      -1.761236695450e+01       2.496798370588e-03      -1.761236496836e+01       2.496798367489e-03 
       1.178923689102e+04       7.525771308317e-01      -2.348437643033e+00      -1.550266274751e-04      -6.221944783109e-02       5.657292434858e-05       1.560903739177e-05      -5.882935720018e-05      -1.776275382403e+01       2.500490735387e-03       5.170164992430e-01       5.170135858934e-01      -2.348379685960e+00      -1.585399322424e-04      -5.597622458092e-02      -2.348379685960e+00      -1.585399322424e-04      -5.597622458092e-02      -1.776486601592e+01       2.500655217398e-03      -1.776486402960e+01       2.500655214339e-03 
       1.184786466782e+04       7.623374527140e-01      -2.344490511819e+00      -1.554125044386e-04      -6.434036652730e-02       5.253215770097e-05       1.918192545180e-05      -5.465935396535e-05      -1.791559847967e+01       2.504068631824e-03       5.149698128792e-01       5.149668614809e-01      -2.344136641951e+00      -1.594638636115e-04      -5.852401653018e-02      -2.344136641951e+00      -1.594638636115e-04      -5.852401653018e-02      -1.791772025997e+01       2.504231245610e-03      -1.791771827347e+01       2.504231242590e-03 
       1.190649244463e+04       7.722549553891e-01      -2.340701692826e+00      -1.557336344958e-04      -6.637509515459e-02       4.825302508290e-05       2.249064822439e-05      -5.057638683066e-05      -1.806878391377e+01       2.507359297376e-03       5.128766510205e-01       5.128736695223e-01      -2.340011341338e+00      -1.602847367044e-04      -6.099180782827e-02      -2.340011341338e+00      -1.602847367044e-04      -6.099180782827e-02      -1.807091517320e+01       2.507520051792e-03      -1.807091318653e+01       2.507520048811e-03 
       1.196512022143e+04       7.823345790992e-01      -2.337078637632e+00      -1.560021034530e-04      -6.832100162191e-02       4.375936915020e-05       2.553422211842e-05      -4.658573886018e-05      -1.822229524073e+01       2.510356233509e-03       5.107362992099e-01       5.107332952690e-01      -2.336014270396e+00      -1.610136263605e-04      -6.337550191113e-02      -2.336014270396e+00      -1.610136263605e-04      -6.337550191113e-02      -1.822443587054e+01       2.510515137277e-03      -1.822443388370e+01       2.510515134335e-03 
       1.205984358982e+04       7.989757412893e-01      -2.331591363686e+00      -1.563563828200e-04      -7.127189384482e-02       3.610570082659e-05       2.989099577681e-05      -4.034616051570e-05      -1.847096905686e+01       2.514560764836e-03       5.071766585503e-01       5.071736337368e-01      -2.329851337393e+00      -1.620265867330e-04      -6.703997179510e-02      -2.329851337393e+00      -1.620265867330e-04      -6.703997179510e-02      -1.847312459765e+01       2.514716696653e-03      -1.847312261052e+01       2.514716693772e-03 
       1.215456695821e+04       8.160766170960e-01      -2.326575325289e+00      -1.566597208351e-04      -7.397873171554e-02       2.805099368845e-05       3.355800062905e-05      -3.438132088055e-05      -1.872038702302e+01       2.517952845516e-03       5.034889552422e-01       5.034859273517e-01      -2.324083219088e+00      -1.628810287576e-04      -7.046275727869e-02      -2.324083219088e+00      -1.628810287576e-04      -7.046275727869e-02      -1.872255719430e+01       2.518105827242e-03      -1.872255520690e+01       2.518105824422e-03 
       1.224929032660e+04       8.336618443158e-01      -2.322045543145e+00      -1.569675059714e-04      -7.643801704246e-02       1.968995848190e-05       3.654270277166e-05      -2.871029025662e-05      -1.897047986603e+01       2.520503394119e-03       4.996701718282e-01       4.996671571968e-01      -2.318738641410e+00      -1.636306562897e-04      -7.363430429997e-02      -2.318738641410e+00      -1.636306562897e-04      -7.363430429997e-02      -1.897266438937e+01       2.520653447054e-03      -1.897266240172e+01       2.520653444292e-03 
       1.234401369498e+04       8.517578589140e-01      -2.318009966886e+00      -1.573360030241e-04      -7.864942213307e-02       1.111395326872e-05       3.885701754078e-05      -2.335060323615e-05      -1.922117551610e+01       2.522182652846e-03       4.957172940458e-01       4.957143074959e-01      -2.313839404915e+00      -1.643311064437e-04      -7.654836850726e-02      -2.313839404915e+00      -1.643311064437e-04      -7.654836850726e-02      -1.922337411507e+01       2.522329797727e-03      -1.922337212716e+01       2.522329795024e-03 
       1.243873706337e+04       8.703930547078e-01      -2.314469386402e+00      -1.578217945224e-04      -8.061576616761e-02       2.410502217807e-06       4.051707284474e-05      -1.831814466298e-05      -1.947239902919e+01       2.522960188845e-03       4.916273155349e-01       4.916243703424e-01      -2.309400162906e+00      -1.650393736899e-04      -7.920204212566e-02      -2.309400162906e+00      -1.650393736899e-04      -7.920204212566e-02      -1.947461142928e+01       2.523104445846e-03      -1.947460944111e+01       2.523104443201e-03 
